hit,time,file,points,state,conf,impact,defect,bottom,dist_mm,threshold,peak_abs,peak_pos,peak_neg,mean,rod_len_mm,defect_true_mm,err_mm,note
93,14:15:56,hit_093_20260730_141556.csv,512,DEFECT,HIGH,0,24,112,237,500000,5021919,4123618,-5021919,406372.0,,695,-458,坏棒 总长 1002m 任意重度敲 塑料头
94,14:15:56,hit_094_20260730_141556.csv,512,DEFECT,HIGH,0,81,111,810,500000,4787465,4733924,-4787465,698243.8,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
95,14:15:57,hit_095_20260730_141557.csv,512,DEFECT,HIGH,0,23,112,227,500000,4990842,4990842,-4908717,716265.4,,695,-468,坏棒 总长 1002m 任意重度敲 塑料头
96,14:15:57,hit_096_20260730_141557.csv,512,DEFECT,HIGH,0,81,112,801,500000,5222239,5222239,-4628646,1037703.0,,695,106,坏棒 总长 1002m 任意重度敲 塑料头
97,14:15:57,hit_097_20260730_141557.csv,512,DEFECT,HIGH,0,81,111,810,500000,5289265,5289265,-4487672,1153083.0,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
98,14:15:57,hit_098_20260730_141557.csv,512,DEFECT,HIGH,0,81,111,810,500000,5189515,5189515,-4711370,994162.6,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
99,14:15:58,hit_099_20260730_141558.csv,512,DEFECT,HIGH,0,24,113,235,500000,5169253,5169253,-4985393,789091.2,,695,-460,坏棒 总长 1002m 任意重度敲 塑料头
100,14:15:58,hit_100_20260730_141558.csv,512,DEFECT,HIGH,0,22,111,220,500000,5228769,5228769,-4550178,1052203.1,,695,-475,坏棒 总长 1002m 任意重度敲 塑料头
101,14:15:58,hit_101_20260730_141558.csv,512,DEFECT,HIGH,0,81,111,810,500000,5080337,5080337,-4637966,979098.4,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
102,14:15:59,hit_102_20260730_141559.csv,512,DEFECT,HIGH,0,25,113,245,500000,5176640,4640849,-5176640,426159.2,,695,-450,坏棒 总长 1002m 任意重度敲 塑料头
103,14:15:59,hit_103_20260730_141559.csv,512,DEFECT,HIGH,0,80,110,808,500000,4754704,4754704,-4505567,863105.7,,695,113,坏棒 总长 1002m 任意重度敲 塑料头
104,14:15:59,hit_104_20260730_141559.csv,512,DEFECT,HIGH,0,81,111,810,500000,4899518,4899518,-4593476,854887.2,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
105,14:16:00,hit_105_20260730_141600.csv,512,DEFECT,HIGH,0,24,112,237,500000,5018137,4806103,-5018137,549041.3,,695,-458,坏棒 总长 1002m 任意重度敲 塑料头
106,14:16:00,hit_106_20260730_141600.csv,512,DEFECT,HIGH,0,26,115,250,500000,5306057,4451010,-5306057,358018.0,,695,-445,坏棒 总长 1002m 任意重度敲 塑料头
107,14:16:00,hit_107_20260730_141600.csv,512,DEFECT,HIGH,0,26,114,252,500000,5344995,4591677,-5344995,425601.1,,695,-443,坏棒 总长 1002m 任意重度敲 塑料头
108,14:16:01,hit_108_20260730_141601.csv,512,DEFECT,HIGH,0,82,112,811,500000,4909223,4679611,-4909223,519574.7,,695,116,坏棒 总长 1002m 任意重度敲 塑料头
109,14:16:01,hit_109_20260730_141601.csv,512,DEFECT,HIGH,0,28,116,266,500000,5562065,4454066,-5562065,293742.7,,695,-429,坏棒 总长 1002m 任意重度敲 塑料头
110,14:16:01,hit_110_20260730_141601.csv,512,DEFECT,HIGH,0,81,111,810,500000,4696379,4665314,-4696379,754514.1,,695,115,坏棒 总长 1002m 任意重度敲 塑料头
